CurrentDate,Temp1,Temp2,Temp3,Temp4,avgTemp,Hum1,Hum2,Hum3,Hum4,avgHum,Wind1,Wind2,Wind3,Wind4,avgWind,Rain,7DayAvgRain,7DayAvgTemp,7dayAvgHum,7DayAvgWind,Location,Fire
10/17/2011,17,26,27,17,21.75,90,67,60,91,77,0,0,1.243,0.621,0.932,1,0,24,64.39285714,1.634761905,La Cañada Flintridge,1
10/22/2011,14,23,25,16,19.5,93,81,57,90,80.25,0,0,3.107,0,3.107,2,1,19.03571429,79.53571429,1.49425,La Cañada Flintridge,1
10/26/2011,16,19,20,16,17.75,90,70,56,84,75,0,0.621,1.864,0.621,1.035333333,0,1,18.14285714,78.39285714,1.509047619,La Cañada Flintridge,1
10/27/2011,13,22,24,18,19.25,88,53,26,64,57.75,0,0,2.486,0,2.486,0,1,18.28571429,75.89285714,1.657047619,La Cañada Flintridge,1
10/28/2011,13,24,26,19,20.5,61,30,15,55,40.25,0,0,3.107,1.243,2.175,0,1,18.60714286,70.82142857,1.790261905,La Cañada Flintridge,1
10/29/2011,14,26,27,19,21.5,52,38,25,52,41.75,0,0.621,2.486,0,1.5535,0,1,18.89285714,65.32142857,1.568333333,La Cañada Flintridge,1
10/31/2011,16,22,22,16,19,90,64,55,91,75,0,1.243,1.243,1.243,1.243,2,0,19.64285714,60.39285714,1.74597619,La Cañada Flintridge,1
11/01/2011,13,19,20,17,17.25,94,79,61,84,79.5,0,0,1.864,0,1.864,0,0,19.64285714,60.42857143,1.834690476,La Cañada Flintridge,1
11/02/2011,13,25,28,23,22.25,90,50,7,16,40.75,0,0,1.864,1.243,1.5535,0,0,20.28571429,55.53571429,1.908714286,La Cañada Flintridge,1
11/09/2011,11,22,24,18,18.75,57,31,18,38,36,0.621,1.864,1.243,1.243,1.24275,0,0,15.64285714,56.28571429,1.982464286,La Cañada Flintridge,1
11/10/2011,17,23,24,19,20.75,28,23,18,27,24,2.486,3.728,1.243,0.621,2.0195,0,0,15.82142857,53.71428571,2.07125,La Cañada Flintridge,1
11/13/2011,15,21,21,16,18.25,77,53,53,72,63.75,0,1.243,1.864,0,1.5535,0,0,17.75,47.75,1.89377381,La Cañada Flintridge,1
11/17/2011,12,22,20,14,17,90,59,69,88,76.5,0,0,1.864,0,1.864,0,0,17.28571429,65.42857143,1.99727381,La Cañada Flintridge,1
11/20/2011,12,13,12,12,12.25,76,81,94,95,86.5,3.728,6.214,3.728,0,4.556666667,0,0,15.57142857,76.25,1.893583333,La Cañada Flintridge,1
11/24/2011,13,16,17,13,14.75,80,70,62,81,73.25,1.243,1.864,0.621,0,1.242666667,0,0,14.5,75.32142857,1.827166667,La Cañada Flintridge,1
11/26/2011,11,26,27,17,20.25,87,47,31,58,55.75,0,0,0,0.621,0.621,0,0,15.17857143,72.96428571,1.745785714,La Cañada Flintridge,1
12/02/2011,11,18,18,13,15,64,48,42,62,54,0,1.243,3.728,1.243,2.071333333,0,0,19.17857143,42.71428571,2.751857143,La Cañada Flintridge,1
12/16/2011,7,18,19,14,14.5,90,63,31,50,58.5,0.621,0,1.243,0.621,0.828333333,0,0,13.21428571,69.17857143,1.545916667,La Cañada Flintridge,1
12/19/2011,11,14,14,13,13,92,80,66,77,78.75,0,1.864,2.486,0.621,1.657,0,0,13.39285714,70.32142857,1.168642857,La Cañada Flintridge,1
12/23/2011,7,18,19,13,14.25,50,29,20,48,36.75,0,0,1.864,0,1.864,0,0,14,61.53571429,1.420119048,La Cañada Flintridge,1
12/24/2011,9,19,21,13,15.5,49,32,12,36,32.25,0,0,0.621,0,0.621,0,0,14.07142857,58.07142857,1.3905,La Cañada Flintridge,1
12/25/2011,9,21,22,13,16.25,45,32,19,56,38,0,0,0.621,0,0.621,0,0,14.42857143,52.60714286,1.3905,La Cañada Flintridge,1
12/26/2011,11,21,22,12,16.5,38,29,26,70,40.75,1.864,0.621,1.243,0,1.242666667,0,0,14.92857143,47.17857143,1.331309524,La Cañada Flintridge,1
12/27/2011,8,19,20,12,14.75,73,45,40,83,60.25,0,0.621,1.243,0,0.932,0,0,15.03571429,46.28571429,1.198166667,La Cañada Flintridge,1
12/29/2011,10,21,23,14,17,68,42,44,86,60,0,0.621,0.621,0,0.621,0,0,15.96428571,44.53571429,1.020595238,La Cañada Flintridge,1
01/01/2012,12,26,27,14,19.75,65,36,38,85,56,0.621,0.621,0.621,0,0.621,0,0,16.64285714,59.53571429,0.931880952,La Cañada Flintridge,1
01/02/2012,11,20,26,14,17.75,92,72,39,82,71.25,0,0.621,0.621,0,0.621,0,0,16.82142857,63.89285714,0.843071429,La Cañada Flintridge,1
01/08/2012,9,19,20,14,15.5,92,59,24,43,54.5,0,0,1.864,0,1.864,0,0,18.64285714,50.82142857,1.36097619,La Cañada Flintridge,1
01/09/2012,9,22,23,15,17.25,50,33,24,62,42.25,0,0,3.107,0,3.107,0,0,18.57142857,46.67857143,1.716119048,La Cañada Flintridge,1
01/12/2012,13,23,23,16,18.75,56,32,27,52,41.75,0,0,0.621,0,0.621,0,0,16.35714286,56.28571429,1.952904762,La Cañada Flintridge,1
01/17/2012,9,14,14,11,12,77,60,54,78,67.25,0,0,3.107,0,3.107,0,0,15.39285714,49.14285714,1.346380952,La Cañada Flintridge,1
01/20/2012,11,16,16,13,14,81,72,64,78,73.75,1.243,0,0.621,0,0.932,0,0,13.75,62,1.686714286,La Cañada Flintridge,1
01/27/2012,14,20,26,21,20.25,82,71,26,34,53.25,0.621,0,1.864,0.621,1.035333333,0,0,16.64285714,64.82142857,1.923333333,La Cañada Flintridge,1
01/29/2012,12,24,25,17,19.5,29,13,11,32,21.25,0,1.864,1.243,0,1.5535,0,0,18.14285714,51.92857143,2.012119048,La Cañada Flintridge,1
02/01/2012,11,18,19,13,15.25,82,69,62,85,74.5,0.621,1.243,2.486,2.486,1.709,0,0,18.07142857,52.14285714,1.546047619,La Cañada Flintridge,1
02/02/2012,12,18,19,14,15.75,90,73,59,78,75,1.243,0.621,2.486,0,1.45,0,0,17.21428571,55.35714286,1.575690476,La Cañada Flintridge,1
02/09/2012,13,26,26,18,20.75,62,32,26,65,46.25,0,1.243,3.728,0,2.4855,0,0,18.21428571,43.82142857,1.619964286,La Cañada Flintridge,1
02/10/2012,13,21,21,14,17.25,78,54,64,84,70,0,2.486,1.243,0,1.8645,0,0,18.25,47.42857143,1.797607143,La Cañada Flintridge,1
02/12/2012,12,17,17,13,14.75,82,67,62,81,73,1.243,0.621,0.621,0,0.828333333,0,0,17.28571429,60,1.760654762,La Cañada Flintridge,1
02/24/2012,21,21,13,12,16.75,90,70,73,88,80.25,0,0.621,1.864,1.243,1.242666667,0,0,16.17857143,66.8452381,1.6865,La Cañada Flintridge,1
02/25/2012,18,17,12,11,14.5,81,69,68,85,75.75,0,0.621,3.107,0,1.864,0,0,16.39285714,67.14285714,1.775285714,La Cañada Flintridge,1
02/26/2012,16,18,13,13,15,87,76,64,69,74,0.621,0.621,3.728,3.107,2.01925,0,0,16.64285714,67.39285714,1.442321429,La Cañada Flintridge,1
03/03/2012,11,23,24,18,19,34,19,14,40,26.75,0.621,0.621,1.243,0,0.828333333,0,0,14.64285714,58.92857143,1.997345238,La Cañada Flintridge,1
03/04/2012,16,28,30,22,24,28,19,12,31,22.5,1.864,1.243,1.864,0,1.657,0,0,16,51.57142857,1.945595238,La Cañada Flintridge,1
03/05/2012,18,26,27,18,22.25,35,28,30,77,42.5,0,1.243,1.243,0.621,1.035666667,0,0,17.03571429,48.14285714,1.583083333,La Cañada Flintridge,1
03/06/2012,12,14,15,12,13.25,92,74,62,38,66.5,1.864,1.243,4.35,3.728,2.79625,1,0,17.35714286,49.35714286,1.597833333,La Cañada Flintridge,1
03/09/2012,12,27,27,19,21.25,42,18,12,31,25.75,0,1.864,3.728,0.621,2.071,0,0,18.64285714,35.82142857,2.063821429,La Cañada Flintridge,1
03/11/2012,12,18,13,12,13.75,83,0,53,76,70.66666667,3.728,0,3.107,0,3.4175,0,0,17.07142857,45.30952381,2.441095238,La Cañada Flintridge,1
03/13/2012,14,17,13,11,13.75,80,71,59,80,72.5,0,0,3.107,1.243,2.175,0,0,15.89285714,50.02380952,2.4485,La Cañada Flintridge,1
03/15/2012,17,17,13,14,15.25,88,76,66,82,78,0.621,0,1.864,0.621,1.035333333,0,0,15.82142857,62.77380952,1.99722619,La Cañada Flintridge,1
04/02/2012,15,24,26,20,21.25,43,36,26,38,35.75,3.107,0.621,4.35,0.621,2.17475,0,0,16.39285714,67.17857143,2.448547619,La Cañada Flintridge,1
04/04/2012,14,21,22,17,18.5,78,56,47,70,62.75,0,0,4.35,1.243,2.7965,0,0,17.67857143,62.57142857,2.537452381,La Cañada Flintridge,1
04/07/2012,16,26,28,21,22.75,26,16,11,35,22,1.243,2.486,3.107,0,2.278666667,0,0,18.85714286,45.71428571,2.818583333,La Cañada Flintridge,1
04/08/2012,13,26,26,19,21,62,30,18,59,42.25,0,0,5.593,0.621,3.107,0,0,19.57142857,44.64285714,2.485654762,La Cañada Flintridge,1
04/10/2012,12,18,21,14,16.25,85,69,52,72,69.5,0,0.621,2.486,3.107,2.071333333,0,0,18.75,51,2.648404762,La Cañada Flintridge,1
04/20/2012,15,27,26,16,21,90,76,58,86,77.5,0,0,4.35,0.621,2.4855,0,0,18.85714286,66.64285714,2.330071429,La Cañada Flintridge,1
04/22/2012,16,18,21,15,17.5,85,81,73,85,81,0.621,0.621,3.107,1.243,1.398,0,0,19.85714286,70.85714286,2.063690476,La Cañada Flintridge,1
04/25/2012,16,25,28,18,21.75,82,62,47,78,67.25,0,1.243,3.728,2.486,2.485666667,0,0,18.89285714,75.07142857,2.004690476,La Cañada Flintridge,1
04/28/2012,14,24,24,19,20.25,82,63,48,69,65.5,0,0,3.107,1.243,2.175,0,0,18.42857143,72.28571429,2.322892857,La Cañada Flintridge,1
05/05/2012,14,22,23,19,19.5,88,73,58,72,72.75,0,3.107,3.107,0,3.107,0,0,17.89285714,74.92857143,2.204571429,La Cañada Flintridge,1
05/08/2012,16,21,21,20,19.5,89,74,63,75,75.25,0,0.621,3.107,1.243,1.657,0,0,18.57142857,73.42857143,2.337714286,La Cañada Flintridge,1
05/12/2012,16,21,22,17,19,80,71,65,82,74.5,0,0.621,4.971,1.243,2.278333333,0,0,19.67857143,72.32142857,2.248809524,La Cañada Flintridge,1
05/13/2012,14,20,21,17,18,87,77,64,79,76.75,0,1.243,3.728,1.243,2.071333333,0,0,19.5,72.71428571,2.16,La Cañada Flintridge,1
05/15/2012,15,23,23,20,20.25,80,61,50,69,65,0.621,1.243,2.486,1.243,1.39825,0,0,19.60714286,70.75,2.241416667,La Cañada Flintridge,1
05/18/2012,16,21,21,18,19,79,66,59,72,69,0,1.243,4.35,0.621,2.071333333,0,0,19.89285714,70.46428571,2.197011905,La Cañada Flintridge,1
05/19/2012,16,22,22,18,19.5,78,68,58,79,70.75,1.243,1.243,4.971,0,2.485666667,0,0,19.96428571,69.92857143,2.226630952,La Cañada Flintridge,1
05/20/2012,16,24,24,17,20.25,85,70,59,81,73.75,0,1.243,4.35,0.621,2.071333333,0,0,20.28571429,69.5,2.226630952,La Cañada Flintridge,1
05/21/2012,16,25,23,21,21.25,86,73,60,73,73,0,0.621,5.593,0.621,2.278333333,0,0,20.5,69.96428571,2.10825,La Cañada Flintridge,1
05/22/2012,16,24,24,22,21.5,84,77,56,77,73.5,0,0,3.728,0,3.728,0,0,20.67857143,71.17857143,2.441071429,La Cañada Flintridge,1
05/23/2012,17,22,22,21,20.5,83,66,54,68,67.75,0,1.243,4.971,3.107,3.107,0,0,20.35714286,71.57142857,2.574285714,La Cañada Flintridge,1
05/24/2012,17,22,22,21,20.5,77,68,56,71,68,0.621,4.35,4.35,3.107,3.107,1,0,20.35714286,70.82142857,2.692666667,La Cañada Flintridge,1
05/27/2012,14,21,21,19,18.75,76,62,54,68,65,1.864,2.486,3.728,0,2.692666667,0,0,19.5,67.71428571,3.106892857,La Cañada Flintridge,1
05/28/2012,16,25,25,22,22,82,60,42,64,62,0,0.621,5.593,1.864,2.692666667,0,0,19.60714286,66.14285714,3.166083333,La Cañada Flintridge,1
06/01/2012,16,24,23,21,21,86,71,60,79,74,0,1.864,3.107,1.243,2.071333333,2,0,20.17857143,67.32142857,2.685238095,La Cañada Flintridge,1
06/02/2012,17,21,23,19,20,81,75,60,74,72.5,0.621,0,3.107,1.243,1.657,1,0,20.67857143,69.03571429,2.544666667,La Cañada Flintridge,1
06/04/2012,17,19,21,19,19,76,71,65,78,72.5,1.243,1.243,3.107,2.486,2.01975,0,1,20.53571429,71.03571429,2.35977381,La Cañada Flintridge,1
06/06/2012,17,23,23,21,21,70,60,42,62,58.5,1.864,0.621,4.35,0.621,1.864,2,1,20.5,67.75,2.115666667,La Cañada Flintridge,1
06/08/2012,18,24,24,20,21.5,84,64,60,79,71.75,1.243,0,5.593,1.864,2.9,2,1,20.82142857,65.53571429,2.174880952,La Cañada Flintridge,1
06/11/2012,17,22,23,18,20,79,71,60,81,72.75,0,1.864,4.35,3.107,3.107,1,2,20.82142857,65.17857143,2.30797619,La Cañada Flintridge,1
06/13/2012,17,23,22,19,20.25,81,71,63,76,72.75,0,0.621,4.971,2.486,2.692666667,1,1,20.57142857,70.10714286,2.433821429,La Cañada Flintridge,1
06/16/2012,18,23,23,19,20.75,78,71,62,78,72.25,0,0.621,4.35,1.864,2.278333333,1,1,20,71.92857143,2.448595238,La Cañada Flintridge,1
06/18/2012,16,21,22,18,19.25,90,79,66,82,79.25,0.621,1.243,4.35,2.486,2.175,1,1,20,74.10714286,2.359845238,La Cañada Flintridge,1
06/21/2012,17,22,23,18,20,83,74,62,79,74.5,0.621,0,3.728,1.243,1.864,1,1,20.17857143,73.92857143,2.308011905,La Cañada Flintridge,1
06/22/2012,17,21,23,19,20,80,74,58,73,71.25,0.621,0.621,4.971,1.864,2.01925,1,1,20.21428571,74.14285714,2.241380952,La Cañada Flintridge,1
06/23/2012,17,23,23,20,20.75,77,66,57,69,67.25,0,1.243,4.971,0.621,2.278333333,2,1,20.21428571,73.42857143,2.241380952,La Cañada Flintridge,1
06/25/2012,17,24,25,22,22,78,54,39,65,59,0,1.243,4.35,1.243,2.278666667,2,2,20.82142857,68.42857143,2.300583333,La Cañada Flintridge,1
06/26/2012,16,27,26,23,23,79,51,39,64,58.25,0.621,1.243,4.35,0,2.071333333,1,2,21.21428571,66.32142857,2.300583333,La Cañada Flintridge,1
06/27/2012,17,27,27,22,23.25,78,56,40,69,60.75,0,0.621,4.971,1.864,2.485333333,0,1,21.60714286,64.75,2.21177381,La Cañada Flintridge,1
06/28/2012,17,26,26,22,22.75,86,64,47,72,67.25,0,0,3.728,0,3.728,1,1,22,63.71428571,2.478059524,La Cañada Flintridge,1
06/29/2012,17,26,25,22,22.5,85,64,51,68,67,0,1.243,4.35,1.243,2.278666667,2,1,22.35714286,63.10714286,2.515119048,La Cañada Flintridge,1
06/30/2012,17,26,26,22,22.75,81,63,50,73,66.75,0,0,4.35,1.243,2.7965,1,1,22.64285714,63.03571429,2.589142857,La Cañada Flintridge,1
07/01/2012,18,24,24,22,22,82,68,59,73,70.5,0,0,3.107,3.107,3.107,1,1,22.60714286,64.21428571,2.677928571,La Cañada Flintridge,1
07/03/2012,18,23,24,19,21,81,74,63,51,67.25,1.864,0.621,3.728,1.864,2.01925,1,1,22.32142857,67.42857143,2.61125,La Cañada Flintridge,1
07/04/2012,6,2,22,21,12.75,0,0,41,74,57.5,0,0.621,3.107,0.621,1.449666667,1,1,20.82142857,66.96428571,2.463297619,La Cañada Flintridge,1
07/07/2012,16,22,23,22,20.75,90,79,56,79,76,0,0.621,3.728,0.621,1.656666667,2,1,19.89285714,70.17857143,1.97497619,La Cañada Flintridge,1
07/08/2012,15,24,24,21,21,92,68,50,75,71.25,0,1.243,3.728,0.621,1.864,2,1,19.75,70.28571429,1.797404762,La Cañada Flintridge,1
07/09/2012,16,27,27,23,23.25,90,62,43,65,65,0,0,3.107,0.621,1.864,1,1,19.92857143,69.21428571,1.797404762,La Cañada Flintridge,1
07/10/2012,18,28,29,22,24.25,83,62,42,70,64.25,0.621,0,3.728,1.243,1.864,1,1,20.39285714,68.78571429,1.77522619,La Cañada Flintridge,1
07/18/2012,17,24,26,26,23.25,84,67,50,60,65.25,0,1.243,2.486,0,1.8645,3,2,22.53571429,69.14285714,1.701416667,La Cañada Flintridge,1
07/20/2012,22,30,29,25,26.5,67,52,43,69,57.75,0,0,3.728,0.621,2.1745,0,1,23.46428571,64.85714286,1.938083333,La Cañada Flintridge,1
07/24/2012,16,24,24,21,21.25,88,74,52,77,72.75,0,0,3.107,2.486,2.7965,1,1,23.64285714,67.07142857,2.308,La Cañada Flintridge,1
07/27/2012,16,23,24,20,20.75,84,71,54,76,71.25,0,0,3.728,2.486,3.107,1,1,21.60714286,72.10714286,2.470761905,La Cañada Flintridge,1
07/30/2012,18,24,26,22,22.5,88,71,59,74,73,0,0,4.971,1.243,3.107,2,1,21.57142857,71.53571429,2.618714286,La Cañada Flintridge,1
07/31/2012,19,27,27,23,24,85,77,57,79,74.5,0,0,1.864,1.243,1.5535,1,1,21.96428571,71.78571429,2.441142857,La Cañada Flintridge,1
08/01/2012,18,24,26,23,22.75,89,75,50,79,73.25,0.621,1.243,3.728,2.486,2.0195,0,1,22.17857143,72,2.404166667,La Cañada Flintridge,1
08/03/2012,18,24,24,21,21.75,83,66,60,77,71.5,0,0.621,3.107,0.621,1.449666667,0,1,22.71428571,72.25,2.226571429,La Cañada Flintridge,1
08/08/2012,21,31,31,24,26.75,69,58,46,64,59.25,0,0,3.107,1.243,2.175,0,0,24.39285714,67.25,2.455809524,La Cañada Flintridge,1
08/09/2012,21,31,31,25,27,74,52,43,66,58.75,0,0.621,3.728,1.864,2.071,0,0,24.89285714,65.35714286,2.396595238,La Cañada Flintridge,1
08/11/2012,22,32,33,28,28.75,74,57,43,62,59,0,0.621,1.864,1.864,1.449666667,0,0,26.53571429,61.57142857,2.426214286,La Cañada Flintridge,1
08/12/2012,23,33,33,27,29,72,51,33,64,55,0,1.243,3.107,1.243,1.864333333,0,0,27.35714286,59.25,2.426261905,La Cañada Flintridge,1
08/13/2012,22,32,31,26,27.75,80,60,44,63,61.75,0,0,3.728,2.486,3.107,0,0,27.75,58.82142857,2.15997619,La Cañada Flintridge,1
08/15/2012,20,28,28,24,25,84,67,52,70,68.25,0.621,0.621,2.486,1.243,1.24275,0,0,27.32142857,60.53571429,1.982440476,La Cañada Flintridge,1
08/17/2012,22,31,33,27,28.25,72,55,28,50,51.25,0,0.621,3.728,1.243,1.864,0,0,27.57142857,58.82142857,1.938035714,La Cañada Flintridge,1
08/18/2012,22,33,33,27,28.75,66,45,38,58,51.75,0,1.243,3.728,0.621,1.864,0,0,27.57142857,57.78571429,1.99722619,La Cañada Flintridge,1
08/21/2012,23,29,29,23,26,78,65,58,80,70.25,0,0.621,3.728,1.864,2.071,0,0,27.17857143,58.89285714,2.337392857,La Cañada Flintridge,1
08/23/2012,21,26,26,21,23.5,83,75,66,83,76.75,0,1.243,4.35,1.243,2.278666667,0,0,26.53571429,62.60714286,2.500214286,La Cañada Flintridge,1
08/24/2012,21,26,27,21,23.75,84,74,59,80,74.25,0,0,4.35,1.243,2.7965,0,0,25.89285714,65.89285714,2.633428571,La Cañada Flintridge,1
08/25/2012,19,23,25,21,22,81,74,60,79,73.5,0,0,4.35,3.107,3.7285,0,0,24.92857143,69,2.899785714,La Cañada Flintridge,1
08/26/2012,19,26,26,22,23.25,80,62,50,75,66.75,0,0.621,4.971,1.243,2.278333333,0,0,24.28571429,71.03571429,2.515119048,La Cañada Flintridge,1
08/28/2012,21,32,30,26,27.25,74,51,32,56,53.25,0,0.621,4.35,0.621,1.864,0,0,24.28571429,67.82142857,2.574333333,La Cañada Flintridge,1
08/29/2012,24,30,33,26,28.25,64,61,44,64,58.25,0,1.864,3.107,0,2.4855,0,0,24.82142857,65.85714286,2.603928571,La Cañada Flintridge,1
08/30/2012,23,32,31,27,28.25,80,62,43,61,61.5,0,0,3.107,0.621,1.864,0,0,25.5,63.67857143,2.544690476,La Cañada Flintridge,1
09/01/2012,20,31,30,23,26,77,50,34,64,56.25,0,0,4.35,0,4.35,0,0,26.39285714,59.46428571,2.766547619,La Cañada Flintridge,1
09/02/2012,18,30,30,23,25.25,80,43,34,69,56.5,0,0.621,3.728,1.243,1.864,0,0,26.67857143,58,2.707357143,La Cañada Flintridge,1
09/03/2012,18,28,29,23,24.5,87,59,42,74,65.5,0,0,3.107,0.621,1.864,0,0,26.5,59.03571429,2.574214286,La Cañada Flintridge,1
09/07/2012,21,28,28,24,25.25,80,63,47,66,64,0,0.621,4.971,1.243,2.278333333,0,0,25.64285714,59.03571429,2.470642857,La Cañada Flintridge,1
09/08/2012,21,29,29,23,25.5,75,59,49,66,62.25,0,0,2.486,0.621,1.5535,0,0,25.57142857,59.89285714,2.071142857,La Cañada Flintridge,1
09/09/2012,22,30,32,26,27.5,76,60,42,62,60,0,0.621,2.486,1.243,1.45,0,0,25.89285714,60.39285714,2.012,La Cañada Flintridge,1
09/10/2012,23,31,31,24,27.25,70,58,53,74,63.75,0.621,0.621,1.864,1.243,1.08725,0,0,26.28571429,60.14285714,1.901035714,La Cañada Flintridge,1
09/11/2012,23,26,26,23,24.5,78,70,69,81,74.5,0,1.243,2.486,1.864,1.864333333,0,0,25.96428571,62.53571429,1.85672619,La Cañada Flintridge,1
09/12/2012,21,24,26,22,23.25,83,80,66,84,78.25,0,1.243,4.971,0.621,2.278333333,0,0,25.67857143,65.67857143,1.915916667,La Cañada Flintridge,1
09/13/2012,20,27,27,23,24.25,88,72,58,72,72.5,0,0,3.728,0,3.728,0,0,25.35714286,67.89285714,2.03425,La Cañada Flintridge,1
09/14/2012,22,37,37,32,32,82,51,19,35,46.75,0,0,4.971,0,4.971,0,0,26.32142857,65.42857143,2.418916667,La Cañada Flintridge,1
09/15/2012,25,36,34,31,31.5,53,25,10,48,34,0,1.864,5.593,0,3.7285,0,0,27.17857143,61.39285714,2.729630952,La Cañada Flintridge,1
09/16/2012,23,27,31,24,26.25,67,67,46,79,64.75,0,1.243,1.864,0,1.5535,0,0,27,62.07142857,2.744416667,La Cañada Flintridge,1
09/19/2012,19,28,28,23,24.5,80,64,42,61,61.75,0,0.621,3.728,0,2.1745,0,0,26.67857143,60.03571429,2.707357143,La Cañada Flintridge,1
09/20/2012,21,31,31,23,26.5,79,61,40,63,60.75,0,0,3.107,0.621,1.864,0,0,27,58.35714286,2.441071429,La Cañada Flintridge,1
09/22/2012,21,30,32,25,27,75,69,41,68,63.25,0,0,3.107,1.864,2.4855,0,0,25.71428571,64.96428571,1.864071429,La Cañada Flintridge,1
09/23/2012,22,33,34,25,28.5,82,60,37,63,60.5,0,0,3.107,0,3.107,0,0,26.03571429,64.35714286,2.086,La Cañada Flintridge,1
09/28/2012,18,27,29,22,24,89,68,43,77,69.25,0,0.621,3.728,0,2.1745,0,0,24.42857143,68.89285714,2.307952381,La Cañada Flintridge,1
10/01/2012,21,34,34,26,28.75,81,54,28,60,55.75,0,0,4.971,0.621,2.796,0,0,24.64285714,67.21428571,2.04152381,La Cañada Flintridge,1
10/02/2012,24,34,33,26,29.25,59,48,35,65,51.75,0.621,0,2.486,0,1.5535,0,0,25.67857143,64.07142857,2.085928571,La Cañada Flintridge,1
10/03/2012,21,23,28,21,23.25,80,87,57,83,76.75,0,0,1.243,1.864,1.5535,0,0,25.89285714,64.21428571,1.997214286,La Cañada Flintridge,1
10/11/2012,17,21,22,16,19,79,68,58,73,69.5,0,1.243,3.728,0,2.4855,0,0,21.32142857,71.92857143,1.975142857,La Cañada Flintridge,1
10/13/2012,16,22,24,20,20.5,79,64,46,78,66.75,0,0,2.486,0,2.486,0,0,20.53571429,70.25,2.182333333,La Cañada Flintridge,1
10/20/2012,20,19,21,23,20.75,79,80,67,75,75.25,1.243,4.35,1.864,0.621,2.0195,2,1,24.57142857,59.72619048,2.337690476,La Cañada Flintridge,1
10/23/2012,18,16,22,22,19.5,83,76,42,68,67.25,0,0,1.243,0,1.243,0,1,21.07142857,68.25,2.049035714,La Cañada Flintridge,1
10/25/2012,25,18,28,30,25.25,33,26,24,31,28.5,3.107,1.243,3.728,3.107,2.79625,0,1,21.10714286,63.57142857,2.189666667,La Cañada Flintridge,1
10/27/2012,23,18,29,31,25.25,31,15,9,38,23.25,0,0,1.243,0,1.243,0,0,22.60714286,48.71428571,2.145309524,La Cañada Flintridge,1
11/03/2012,14,22,24,18,19.5,90,73,54,84,75.25,0,0,3.107,0,3.107,0,0,20.14285714,66.60714286,2.174821429,La Cañada Flintridge,1
11/04/2012,16,31,32,22,25.25,80,30,17,43,42.5,0,0.621,2.486,0,1.5535,0,0,20.14285714,67.82142857,2.174821429,La Cañada Flintridge,1
11/05/2012,17,33,34,23,26.75,44,15,14,39,28,0.621,0.621,3.728,0,1.656666667,0,0,20.64285714,64.25,1.967630952,La Cañada Flintridge,1
11/09/2012,15,18,18,13,16,70,51,48,62,57.75,0,3.728,6.836,0.621,3.728333333,0,0,20.89285714,59.03571429,1.819642857,La Cañada Flintridge,1
11/12/2012,11,21,23,14,17.25,44,25,16,40,31.25,0,0.621,3.107,0,1.864,0,0,17.42857143,53.39285714,2.071202381,La Cañada Flintridge,1
11/14/2012,16,26,26,17,21.25,30,15,26,73,36,0,1.243,2.486,0,1.8645,0,0,17.64285714,41.82142857,2.374654762,La Cañada Flintridge,1
11/22/2012,13,21,22,14,17.5,93,74,64,91,80.5,0.621,0,1.243,0,0.932,0,0,17.75,77.53571429,1.686642857,La Cañada Flintridge,1
11/23/2012,13,23,25,13,18.5,95,80,58,97,82.5,0,0,2.486,0,2.486,0,0,17.75,80,1.819857143,La Cañada Flintridge,1
11/24/2012,11,28,29,16,21,98,53,42,85,69.5,0,0,3.728,0.621,2.1745,0,0,18.17857143,77.85714286,1.731071429,La Cañada Flintridge,1
12/05/2012,13,15,19,15,15.5,96,94,75,90,88.75,0,0,0,1.243,1.243,0,0,17.14285714,88.14285714,1.656916667,La Cañada Flintridge,1
12/07/2012,13,18,20,15,16.5,95,90,70,92,86.75,0.621,0,2.486,0,1.5535,0,0,16.96428571,85.57142857,1.361047619,La Cañada Flintridge,1
12/19/2012,16,11,7,17,12.75,0,20,17,35,24,0,1.864,0,0,1.864,0,0,13.57142857,63.28571429,2.012047619,La Cañada Flintridge,1
12/20/2012,19,13,9,17,14.5,37,22,14,28,25.25,1.864,3.728,0.621,1.864,2.01925,0,0,13.60714286,56.39285714,2.211797619,La Cañada Flintridge,1
12/25/2012,16,11,11,17,13.75,91,66,54,88,74.75,0,1.243,0.621,0,0.932,1,0,14.03571429,56.10714286,1.575535714,La Cañada Flintridge,1
01/03/2010,7,9,11,10,9.25,93,96,89,86,91,0,0.621,1.864,0.621,1.035333333,0,0,11.08333333,88.75,2.986111111,Ramona,1
01/08/2010,7,9,11,9,9,88,87,85,91,87.75,1.243,1.243,4.971,4.35,2.95175,0,0,9.214285714,88.10714286,2.308047619,Ramona,1
01/10/2010,8,8,9,9,8.5,97,94,86,91,92,3.107,1.864,0,3.728,2.899666667,0,0,8.607142857,88.46428571,2.197095238,Ramona,1
01/14/2010,7,13,15,9,11,94,84,69,87,83.5,1.243,5.593,6.214,0.621,3.41775,0,0,10.60714286,86.85714286,4.053952381,Ramona,1
02/08/2010,8,13,13,11,11.25,92,86,71,85,83.5,0.621,3.728,7.457,2.486,3.573,0,0,12.17857143,82.92857143,5.348535714,Ramona,1
03/12/2010,9,12,12,10,10.75,78,76,85,87,81.5,3.728,6.836,9.943,6.214,6.68025,0,0,11.46428571,72.39285714,6.199333333,Ramona,1
