CurrentDate,Temp1,Temp2,Temp3,Temp4,avgTemp,Hum1,Hum2,Hum3,Hum4,avgHum,Wind1,Wind2,Wind3,Wind4,avgWind,Rain,14DayAvgTemp,14dayAvgHum,14DayAvgWind,14DayAvgRain,Location,Fire
10/05/2014,22,31,36,33,30.5,56,38,14,31,34.75,3.728,4.971,3.107,0.621,3.10675,0,26.83928571,40.21428571,6,0,Oakhurst,1
10/09/2014,23,29,34,30,29,47,42,15,28,33,1.243,1.864,11.185,6.836,5.282,0,27.23214286,33.78571429,5,0,Oakhurst,1
10/21/2014,17,20,23,21,20.25,67,62,33,46,52,16.157,9.943,8.078,8.078,10.564,0,25.19642857,51.25,5,0,Oakhurst,1
10/28/2014,14,21,25,22,20.5,62,59,29,50,50,0,3.107,5.593,1.864,3.521333333,0,21.80357143,50.89285714,5,0,Oakhurst,1
11/02/2014,11,16,17,14,14.5,88,78,55,75,74,0,0.621,6.214,0.621,2.485333333,0,20.28571429,57.71428571,5,0,Oakhurst,1
11/10/2014,14,23,25,19,20.25,85,70,49,76,70,0.621,2.486,2.486,0,1.864333333,0,18.83928571,69.14285714,3,0,Oakhurst,1
11/11/2014,14,16,19,18,16.75,86,90,71,71,79.5,0.621,3.728,3.728,6.214,3.57275,0,18.57142857,70.89285714,3,0,Oakhurst,1
12/11/2014,12,14,17,18,15.25,86,72,59,65,70.5,6.836,8.078,9.321,9.321,8.389,0,15.41071429,81.78571429,4,0,Oakhurst,1
01/01/2015,1,9,11,5,6.5,89,70,31,69,64.75,1.864,1.243,1.243,0.621,1.24275,0,10,75.75,3,0,Oakhurst,1
01/21/2015,8,9,9,9,8.75,88,85,81,82,84,1.864,1.243,3.107,5.593,2.95175,0,10.76785714,90.67857143,3,0,Oakhurst,1
02/02/2015,9,18,20,16,15.75,91,78,54,82,76.25,1.864,1.864,1.864,0.621,1.55325,0,11.44642857,83.32142857,3,0,Oakhurst,1
03/15/2015,19,27,32,29,26.75,51,44,16,41,38,4.35,2.486,3.728,10.564,5.282,0,19.16071429,52.60714286,4,0,Oakhurst,1
04/15/2015,11,17,22,21,17.75,58,46,23,29,39,5.593,4.971,3.107,4.35,4.50525,0,18.46428571,47.03571429,7,0,Oakhurst,1
06/05/2015,19,26,30,29,26,63,47,29,27,41.5,8.078,7.457,6.214,4.971,6.68,0,26.26785714,40.14285714,8,0,Oakhurst,1
06/06/2015,22,29,32,31,28.5,54,41,24,35,38.5,3.107,5.593,4.35,6.836,4.9715,0,26.69642857,40.92857143,8,0,Oakhurst,1
06/07/2015,23,31,36,34,31,62,42,19,26,37.25,6.214,4.35,4.971,6.836,5.59275,0,27.25,41.67857143,8,0,Oakhurst,1
06/08/2015,27,36,41,39,35.75,49,32,12,18,27.75,4.35,6.214,6.836,6.836,6.059,0,27.94642857,39.42857143,8,0,Oakhurst,1
06/12/2015,27,34,38,37,34,59,45,25,32,40.25,5.593,5.593,5.593,6.214,5.74825,0,28.98214286,39.07142857,8,0,Oakhurst,1
06/20/2015,24,33,38,37,33,42,27,8,18,23.75,6.214,5.593,6.836,8.078,6.68025,0,32.30357143,26.28571429,7,0,Oakhurst,1
06/21/2015,25,33,36,34,32,38,24,8,17,21.75,7.457,8.078,12.428,14.293,10.564,0,32.375,25.03571429,8,0,Oakhurst,1
06/30/2015,29,36,41,40,36.5,36,35,18,24,28.25,2.486,4.35,4.971,8.078,4.97125,0,32.91071429,32.14285714,7,0,Oakhurst,1
07/01/2015,31,34,38,38,35.25,38,35,19,34,31.5,4.35,8.7,8.7,9.321,7.76775,0,33.08928571,32.42857143,7,0,Oakhurst,1
07/02/2015,29,31,36,33,32.25,50,54,35,37,44,2.486,3.728,4.971,1.864,3.26225,0,32.98214286,34.53571429,7,0,Oakhurst,1
07/03/2015,27,34,39,37,34.25,50,35,17,28,32.5,5.593,4.971,8.078,14.293,8.23375,0,33.17857143,35.03571429,7,0,Oakhurst,1
07/06/2015,24,29,34,33,30,55,46,27,33,40.25,11.185,8.078,11.807,18.021,12.27275,0,33.32142857,35.25,7,0,Oakhurst,1
07/11/2015,22,27,32,32,28.25,69,56,30,39,48.5,10.564,4.35,6.836,11.185,8.23375,0,31.125,45.35714286,8,0,Oakhurst,1
07/20/2015,27,32,35,34,32,63,53,32,38,46.5,4.35,5.593,6.214,3.728,4.97125,0,29.58928571,40.25,8,0,Oakhurst,1
07/21/2015,28,33,37,36,33.5,57,50,28,38,43.25,2.486,6.836,8.078,11.807,7.30175,0,29.83928571,41.03571429,8,0,Oakhurst,1
07/22/2015,26,32,36,33,31.75,45,43,21,30,34.75,8.7,3.728,6.214,14.914,8.389,0,30.05357143,40.71428571,8,0,Oakhurst,1
07/31/2015,31,36,40,38,36.25,49,36,20,33,34.5,5.593,7.457,8.078,14.293,8.85525,0,32.28571429,31.21428571,7,0,Oakhurst,1
08/01/2015,26,32,37,36,32.75,42,31,17,28,29.5,5.593,3.728,7.457,13.671,7.61225,0,32.28571429,31.32142857,8,0,Oakhurst,1
08/02/2015,26,32,37,34,32.25,42,37,21,36,34,8.7,2.486,8.078,13.671,8.23375,0,32.53571429,31.14285714,8,0,Oakhurst,1
08/03/2015,24,28,34,33,29.75,47,42,26,39,38.5,9.943,6.836,9.321,14.293,10.09825,0,32.375,32,8,0,Oakhurst,1
08/07/2015,25,29,34,33,30.25,59,49,21,35,41,5.593,6.836,6.836,11.807,7.768,0,31.53571429,41.17857143,8,0,Oakhurst,1
08/10/2015,24,30,36,33,30.75,53,44,18,34,37.25,6.214,4.35,9.943,15.535,9.0105,0,31.44642857,43.57142857,7,0,Oakhurst,1
08/15/2015,24,32,37,36,32.25,51,44,22,26,35.75,7.457,3.107,6.836,8.7,6.525,0,29.89285714,39.10714286,8,0,Oakhurst,1
08/16/2015,27,36,39,39,35.25,39,36,11,22,27,2.486,3.728,6.836,5.593,4.66075,0,30.10714286,37.25,8,0,Oakhurst,1
09/08/2015,23,29,37,35,31,39,31,12,19,25.25,0,1.243,5.593,3.728,3.521333333,0,29.5,35.82142857,7,0,Oakhurst,1
09/09/2015,25,33,39,37,33.5,42,32,12,27,28.25,0.621,3.728,7.457,3.728,3.8835,0,29.51785714,33.71428571,7,0,Oakhurst,1
10/16/2015,21,24,29,27,25.25,92,86,49,70,74.25,4.971,3.728,3.728,4.971,4.3495,0,26.42857143,50.82142857,5,0,Oakhurst,1
10/31/2015,15,23,27,24,22.25,70,58,27,48,50.75,1.864,3.107,2.486,1.864,2.33025,0,21.71428571,58,5,0,Oakhurst,1
11/01/2015,17,24,27,20,22,63,48,36,68,53.75,1.243,3.728,9.321,1.864,4.039,0,21.76785714,58.28571429,4,0,Oakhurst,1
12/06/2015,8,13,17,10,12,82,79,44,75,70,2.486,3.728,0,1.243,2.485666667,0,10.875,70.67857143,4,0,Oakhurst,1
02/22/2016,11,16,19,16,15.5,91,77,50,74,73,1.243,4.35,2.486,3.107,2.7965,0,15.875,72.07142857,3,0,Oakhurst,1
04/16/2016,12,22,26,24,21,73,50,26,47,49,3.728,5.593,4.971,5.593,4.97125,0,20.39285714,61.03571429,7,0,Oakhurst,1
05/19/2016,24,31,32,27,28.5,47,37,18,35,34.25,4.971,6.836,13.05,14.293,9.7875,0,24.91071429,42.96428571,8,1,Oakhurst,1
05/28/2016,22,28,33,32,28.75,55,45,17,26,35.75,5.593,3.728,8.078,11.807,7.3015,0,23.875,47.82142857,9,1,Oakhurst,1
06/07/2016,26,32,38,36,33,59,45,19,34,39.25,8.7,8.078,12.428,14.293,10.87475,0,30.5,31.5,8,0,Oakhurst,1
06/12/2016,22,23,30,30,26.25,65,58,35,34,48,8.7,6.214,4.35,9.321,7.14625,0,30.94642857,38.39285714,8,0,Oakhurst,1
06/18/2016,20,26,31,28,26.25,55,46,31,40,43,13.05,8.7,8.7,11.807,10.56425,0,27.57142857,40.89285714,9,0,Oakhurst,1
06/19/2016,21,28,35,34,29.5,59,46,23,31,39.75,6.214,3.107,6.836,11.185,6.8355,0,27.32142857,39.71428571,9,0,Oakhurst,1
06/29/2016,29,37,41,38,36.25,37,29,9,24,24.75,6.836,4.35,11.185,14.293,9.166,0,31.44642857,27.5,8,0,Oakhurst,1
07/05/2016,24,32,36,34,31.5,58,41,16,31,36.5,9.943,3.728,7.457,11.185,8.07825,0,33.375,32.60714286,8,0,Oakhurst,1
07/06/2016,22,31,35,33,30.25,54,36,16,37,35.75,7.457,4.971,9.943,13.671,9.0105,0,33.08928571,34.17857143,8,0,Oakhurst,1
07/12/2016,23,31,35,33,30.5,46,32,14,25,29.25,6.836,3.728,11.185,11.807,8.389,0,31.39285714,34.89285714,9,0,Oakhurst,1
07/20/2016,23,30,36,34,30.75,46,36,19,28,32.25,10.564,4.971,6.214,11.807,8.389,0,30.75,32.21428571,8,0,Oakhurst,1
07/27/2016,29,37,42,39,36.75,47,34,14,25,30,3.107,4.971,6.836,11.807,6.68025,0,32.98214286,29.96428571,7,0,Oakhurst,1
07/28/2016,30,36,42,40,37,37,34,11,19,25.25,6.214,5.593,6.836,9.943,7.1465,0,33.17857143,29.10714286,7,0,Oakhurst,1
08/03/2016,25,33,38,37,33.25,51,35,15,28,32.25,5.593,4.35,7.457,8.078,6.3695,0,34.44642857,30.67857143,7,0,Oakhurst,1
08/06/2016,23,29,36,34,30.5,64,51,18,28,40.25,6.214,1.864,7.457,11.807,6.8355,0,34.14285714,35.67857143,7,0,Oakhurst,1
08/14/2016,27,34,41,40,35.5,32,33,14,22,25.25,3.728,6.836,4.35,11.807,6.68025,0,31.92857143,31.89285714,7,0,Oakhurst,1
08/16/2016,25,32,38,37,33,51,44,16,26,34.25,4.971,4.971,7.457,8.078,6.36925,0,31.96428571,31.46428571,7,0,Oakhurst,1
08/24/2016,25,31,36,33,31.25,53,36,11,28,32,4.971,3.728,9.943,6.836,6.3695,0,32.85714286,33.5,7,0,Oakhurst,1
09/05/2016,17,26,29,28,25,66,48,26,34,43.5,5.593,3.107,6.214,5.593,5.12675,0,28.76785714,39.53571429,7,0,Oakhurst,1
09/06/2016,22,28,33,31,28.5,52,40,18,27,34.25,3.107,6.214,6.836,4.35,5.12675,0,28.55357143,39.17857143,7,0,Oakhurst,1
09/07/2016,21,29,36,33,29.75,52,39,16,27,33.5,0.621,4.971,5.593,3.728,3.72825,0,28.44642857,38.64285714,7,0,Oakhurst,1
09/09/2016,22,28,35,32,29.25,52,47,24,33,39,4.35,4.971,6.836,8.078,6.05875,0,28.5,37.96428571,7,0,Oakhurst,1
09/11/2016,24,32,34,32,30.5,50,41,16,33,35,3.728,3.728,6.836,9.321,5.90325,0,28.92857143,36.71428571,6,0,Oakhurst,1
09/12/2016,21,28,32,27,27,60,50,18,38,41.5,4.971,3.728,7.457,15.535,7.92275,0,28.69642857,36.42857143,7,0,Oakhurst,1
09/14/2016,17,23,27,25,23,57,50,26,40,43.25,3.107,3.107,5.593,7.457,4.816,0,27.39285714,39.96428571,6,0,Oakhurst,1
09/15/2016,18,24,31,28,25.25,60,46,23,33,40.5,0.621,4.35,6.214,6.836,4.50525,0,27.10714286,41.07142857,6,0,Oakhurst,1
09/17/2016,22,29,34,32,29.25,55,43,20,30,37,0.621,6.214,4.35,3.728,3.72825,0,27.05357143,40.53571429,6,0,Oakhurst,1
09/22/2016,16,19,24,21,20,48,53,29,38,42,9.943,9.321,12.428,12.428,11.03,0,27.46428571,33.28571429,6,0,Oakhurst,1
09/25/2016,19,29,35,33,29,50,38,16,32,34,1.243,3.728,4.35,1.864,2.79625,0,26.28571429,34.32142857,5,0,Oakhurst,1
09/26/2016,22,32,36,33,30.75,36,29,13,28,26.5,3.107,4.971,6.214,1.243,3.88375,0,26.55357143,34,5,0,Oakhurst,1
09/30/2016,21,27,32,28,27,36,38,20,34,32,4.35,3.728,6.836,14.914,7.457,0,28.23214286,31.14285714,5,0,Oakhurst,1
10/11/2016,17,22,27,23,22.25,63,59,31,50,50.75,7.457,7.457,5.593,8.7,7.30175,0,23.39285714,41.85714286,7,0,Oakhurst,1
10/21/2016,14,24,28,24,22.5,68,56,28,49,50.25,1.243,3.107,6.214,1.243,2.95175,0,22.35714286,56.39285714,6,0,Oakhurst,1
11/09/2016,13,23,26,20,20.5,90,76,48,77,72.75,0.621,1.243,1.864,0.621,1.08725,0,18.75,73.17857143,4,0,Oakhurst,1
01/23/2017,9,8,11,7,8.75,89,86,69,90,83.5,6.836,8.7,4.35,3.107,5.74825,0,9.803571429,80.71428571,6,0,Oakhurst,1
06/17/2017,28,33,37,36,33.5,57,48,30,35,42.5,3.728,3.728,9.321,8.7,6.36925,0,26.92857143,43.71428571,9,0,Oakhurst,1
04/29/2011,2,4,6,4,4,56,32,21,38,36.75,3.728,8.078,4.971,6.214,5.74775,0,7.607142857,56.42857143,8,0,Sonora,1
06/26/2011,8,21,24,22,18.75,69,36,22,61,47,2.486,4.35,7.457,1.243,3.884,0,18.91071429,44.5,4,0,Sonora,1
06/29/2011,9,9,15,14,11.75,87,79,54,72,73,0.621,3.728,8.7,1.243,3.573,0,18.51785714,47.03571429,5,0,Sonora,1
06/30/2011,6,18,22,19,16.25,86,61,38,68,63.25,1.864,3.728,8.078,1.864,3.8835,0,18.51785714,51.67857143,5,0,Sonora,1
07/09/2011,11,24,26,23,21,79,40,18,53,47.5,1.243,4.971,9.321,1.864,4.34975,0,20.17857143,53.96428571,5,0,Sonora,1
07/15/2011,9,19,20,17,16.25,84,60,43,65,63,0.621,3.728,6.836,4.35,3.88375,0,20.21428571,50.60714286,4,0,Sonora,1
07/21/2011,8,22,25,23,19.5,76,44,28,52,50,1.243,3.107,8.078,4.35,4.1945,0,18.69642857,52.71428571,5,0,Sonora,1
08/04/2011,11,23,24,21,19.75,79,38,24,58,49.75,1.243,6.214,9.943,2.486,4.9715,0,21.58928571,51.03571429,4,0,Sonora,1
08/06/2011,10,23,25,21,19.75,74,43,30,61,52,2.486,1.864,9.321,6.214,4.97125,0,21.35714286,50.39285714,4,0,Sonora,1
08/08/2011,8,23,27,22,20,75,43,21,51,47.5,2.486,3.107,10.564,3.107,4.816,0,21.10714286,48.53571429,4,0,Sonora,1
08/10/2011,8,23,26,22,19.75,73,42,20,52,46.75,2.486,2.486,6.836,3.107,3.72875,0,21.10714286,48.75,4,0,Sonora,1
08/12/2011,8,23,27,23,20.25,76,46,23,51,49,3.107,3.107,7.457,4.971,4.6605,0,20.67857143,48.42857143,4,0,Sonora,1
08/14/2011,9,24,25,21,19.75,70,42,17,34,40.75,1.243,6.214,9.943,4.971,5.59275,0,20.51785714,45.5,4,0,Sonora,1
08/24/2011,12,26,29,24,22.75,71,49,28,45,48.25,2.486,3.728,11.185,4.35,5.43725,0,20.44642857,50.96428571,4,0,Sonora,1
09/04/2011,10,24,27,21,20.5,74,50,16,35,43.75,2.486,3.728,5.593,1.243,3.2625,0,21.35714286,44.39285714,4,0,Sonora,1
09/05/2011,14,25,26,19,21,54,37,18,45,38.5,2.486,4.971,7.457,0.621,3.88375,0,21.39285714,43.60714286,4,0,Sonora,1
09/09/2011,9,24,27,21,20.25,75,43,17,38,43.25,2.486,4.35,8.7,1.243,4.19475,0,20.58928571,45.78571429,3,0,Sonora,1
09/10/2011,11,24,23,13,17.75,64,44,40,74,55.5,1.243,3.728,6.214,3.728,3.72825,0,20.10714286,46.82142857,3,0,Sonora,1
09/11/2011,9,19,21,13,15.5,83,63,63,88,74.25,3.728,1.864,5.593,2.486,3.41775,0,19.53571429,51.17857143,3,0,Sonora,1
09/12/2011,8,19,22,13,15.5,89,61,48,82,70,2.486,3.107,7.457,8.078,5.282,0,19.10714286,55.67857143,4,0,Sonora,1
09/13/2011,9,21,23,18,17.75,88,67,33,70,64.5,2.486,3.728,4.35,4.35,3.7285,0,18.96428571,58.39285714,3,0,Sonora,1
09/14/2011,9,21,23,19,18,84,62,37,71,63.5,3.107,3.107,8.078,1.243,3.88375,0,18.85714286,60.67857143,3,0,Sonora,1
09/15/2011,9,22,23,18,18,84,56,37,53,57.5,1.243,7.457,9.321,9.321,6.8355,0,18.83928571,61.21428571,4,0,Sonora,1
09/18/2011,7,21,24,17,17.25,84,55,26,55,55,1.864,1.864,4.35,0.621,2.17475,0,18.17857143,59.82142857,4,0,Sonora,1
09/19/2011,8,23,26,18,18.75,78,55,28,62,55.75,1.864,0.621,5.593,0.621,2.17475,0,18.01785714,57.78571429,4,0,Sonora,1
09/24/2011,11,23,25,17,19,66,46,29,63,51,3.107,1.243,6.214,3.728,3.573,0,18.08928571,51.57142857,3,0,Sonora,1
11/03/2011,9,11,11,4,8.75,26,20,34,78,39.5,11.185,18.642,14.914,6.214,12.73875,0,9.81547619,50.42857143,4,0,Sonora,1
12/01/2011,-2,2,2,0,0.666666667,53,41,26,28,37,14.914,21.128,16.157,3.728,13.98175,0,6.238095238,47.28571429,8,0,Sonora,1
12/02/2011,0,9,9,2,6.666666667,28,24,10,34,24,2.486,3.728,11.185,10.564,6.99075,0,6.428571429,42.96428571,7,0,Sonora,1
12/14/2011,-9,5,8,2,1.5,77,59,36,53,56.25,0.621,4.35,1.864,6.214,3.26225,0,1.833333333,55.53571429,4,0,Sonora,1
12/23/2011,-12,4,7,-4,-1.25,56,40,26,50,43,3.728,1.243,1.243,1.864,2.0195,0,1.470238095,45.89285714,3,0,Sonora,1
01/01/2012,-5,11,12,0,6,62,52,45,70,57.25,1.864,1.243,2.486,0,1.864333333,0,4.321428571,49.21428571,4,0,Sonora,1
01/04/2012,-3,13,14,2,6.5,67,55,35,60,54.25,0,1.243,1.864,0,1.5535,0,5.571428571,48.85714286,4,0,Sonora,1
01/14/2012,-7,13,13,4,5.75,73,53,16,28,42.5,1.243,4.971,11.185,6.214,5.90325,0,5.113095238,53.46428571,3,0,Sonora,1
05/26/2012,1,5,7,5,4.5,91,76,65,78,77.5,2.486,6.836,6.836,1.864,4.5055,0,13.30357143,54.07142857,6,0,Sonora,1
05/27/2012,3,11,13,11,9.5,91,56,40,75,65.5,0,3.107,7.457,1.243,3.935666667,0,12.76785714,55.85714286,6,0,Sonora,1
06/12/2012,6,23,23,19,17.75,81,42,23,44,47.5,1.864,4.971,8.078,3.728,4.66025,0,14.85714286,42.25,6,0,Sonora,1
06/17/2012,11,28,28,24,22.75,75,43,24,43,46.25,0.621,7.457,12.428,6.836,6.8355,0,15.16071429,47.78571429,6,0,Sonora,1
06/30/2012,8,21,23,19,17.75,83,51,30,54,54.5,0,3.728,11.185,7.457,7.456666667,0,17.35714286,46.07142857,8,0,Sonora,1
07/03/2012,11,22,24,22,19.75,85,56,34,53,57,0.621,4.971,9.943,3.728,4.81575,0,16.94642857,52.25,7,0,Sonora,1
07/07/2012,10,23,28,24,21.25,68,36,17,46,41.75,0.621,3.728,8.078,0.621,3.262,0,17.875,52.78571429,6,0,Sonora,1
07/10/2012,11,27,31,26,23.75,70,40,19,36,41.25,0.621,4.971,9.321,3.107,4.505,0,19.58928571,46.28571429,5,0,Sonora,1
07/15/2012,9,24,26,21,20,71,38,22,45,44,1.243,3.728,9.321,3.728,4.505,0,21.28571429,42.85714286,5,0,Sonora,1
07/17/2012,14,20,21,17,18,50,34,32,51,41.75,4.35,12.428,9.943,4.971,7.923,0,20.98214286,42.60714286,5,0,Sonora,1
07/19/2012,18,17,22,19,19,27,32,33,56,37,5.593,9.321,18.021,3.107,9.0105,0,20.98214286,40.89285714,6,0,Sonora,1
07/21/2012,11,24,28,25,22,78,49,24,40,47.75,0.621,4.35,4.971,3.107,3.26225,0,21.16071429,41.67857143,6,0,Sonora,1
07/22/2012,12,26,28,25,22.75,71,48,27,48,48.5,0,3.107,11.185,3.107,5.799666667,0,21.23214286,42.32142857,6,0,Sonora,1
07/23/2012,14,20,19,18,17.75,73,76,83,88,80,1.243,2.486,1.243,1.243,1.55375,0,20.92857143,47.71428571,6,0,Sonora,1
07/25/2012,8,23,26,22,19.75,84,46,20,50,50,2.486,2.486,5.593,1.864,3.10725,0,20.35714286,52.75,5,0,Sonora,1
07/26/2012,10,23,26,23,20.5,80,44,21,41,46.5,1.243,3.107,8.7,3.728,4.1945,0,20.10714286,54.10714286,5,0,Sonora,1
07/29/2012,9,24,27,23,20.75,78,50,24,53,51.25,1.243,2.486,9.321,3.728,4.1945,0,19.89285714,55.60714286,5,0,Sonora,1
07/31/2012,8,24,29,24,21.25,74,42,12,40,42,1.243,3.728,11.807,3.728,5.1265,0,20.375,47.53571429,5,0,Sonora,1
08/03/2012,26,30,22,14,23,0,0,14,34,24,0,1.243,6.214,1.243,2.9,0,20.71428571,41.78571429,4,0,Sonora,1
08/05/2012,25,27,24,11,21.75,84,49,20,48,50.25,3.728,2.486,6.836,1.864,3.7285,0,20.60714286,40.82142857,4,0,Sonora,1
08/06/2012,25,28,24,12,22.25,70,42,18,37,41.75,3.107,4.35,6.214,3.728,4.34975,0,20.92857143,40.67857143,4,0,Sonora,1
08/10/2012,28,30,27,13,24.5,65,40,18,35,39.5,1.243,4.35,8.7,1.864,4.03925,0,22.10714286,44.10714286,4,0,Sonora,1
08/11/2012,27,29,27,17,25,64,44,23,42,43.25,0.621,4.35,7.457,2.486,3.7285,0,22.48214286,43.53571429,4,0,Sonora,1
08/14/2012,27,27,23,11,22,88,58,54,56,64,1.243,3.107,6.214,4.971,3.88375,0,22.69642857,48.46428571,4,0,Sonora,1
08/15/2012,26,29,24,12,22.75,78,51,31,51,52.75,0.621,4.971,4.971,1.243,2.9515,0,22.78571429,49.78571429,4,0,Sonora,1
08/17/2012,24,25,23,16,22,67,53,31,59,52.5,1.243,3.107,6.836,1.243,3.10725,0,22.96428571,51.89285714,4,0,Sonora,1
08/19/2012,25,28,23,8,21,72,50,21,41,46,0.621,5.593,7.457,0.621,3.573,0,22.91071429,53.71428571,4,0,Sonora,1
08/23/2012,24,27,23,12,21.5,65,42,20,36,40.75,1.243,1.864,8.078,4.971,4.039,0,22.21428571,44.17857143,4,0,Sonora,1
08/26/2012,24,24,21,7,19,62,45,23,46,44,1.864,9.321,10.564,3.728,6.36925,0,21.26785714,41.10714286,4,0,Sonora,1
09/01/2012,6,19,22,18,16.25,58,33,19,53,40.75,1.243,3.728,7.457,0.621,3.26225,0,20.375,34.46428571,5,0,Sonora,1
09/03/2012,7,24,26,21,19.5,68,44,20,41,43.25,1.243,3.728,8.078,1.864,3.72825,0,20.05357143,36.21428571,5,0,Sonora,1
09/04/2012,7,22,27,22,19.5,68,44,17,40,42.25,0,1.864,8.078,1.243,3.728333333,0,19.94642857,38.42857143,5,0,Sonora,1
09/06/2012,11,19,21,18,17.25,93,82,47,66,72,1.864,3.107,6.214,0.621,2.9515,0,19.39285714,47.92857143,4,0,Sonora,1
09/10/2012,17,24,25,20,21.5,50,39,22,48,39.75,7.457,8.078,9.321,1.243,6.52475,0,19.41071429,53.85714286,5,0,Sonora,1
09/14/2012,8,24,26,21,19.75,72,46,13,36,41.75,2.486,3.107,8.7,0.621,3.7285,0,19.125,45.39285714,4,0,Sonora,1
09/24/2012,16,20,22,16,18.5,42,29,23,50,36,9.321,4.35,8.078,0.621,5.5925,0,18.66071429,44.53571429,4,0,Sonora,1
10/01/2012,6,23,27,18,18.5,64,44,16,38,40.5,1.243,3.107,4.971,0.621,2.4855,0,17.875,46.60714286,4,0,Sonora,1
10/06/2012,2,18,19,12,12.75,78,49,28,67,55.5,1.243,2.486,7.457,1.243,3.10725,0,16.71428571,44.71428571,4,0,Sonora,1
10/11/2012,3,15,14,9,10.25,86,66,53,73,69.5,1.864,3.107,6.836,0.621,3.107,0,15.11904762,58.82142857,3,0,Sonora,1
10/29/2012,1,17,18,8,11,85,59,38,78,65,1.864,0,2.486,1.864,2.071333333,0,8.928571429,72.82142857,6,0,Sonora,1
11/03/2012,-1,12,14,6,7.75,88,65,39,78,67.5,1.864,1.243,1.243,0,1.45,0,6.875,64.32142857,6,0,Sonora,1
11/04/2012,-1,14,17,7,9.25,86,60,40,73,64.75,0.621,2.486,1.243,1.864,1.5535,0,6.857142857,63.14285714,5,0,Sonora,1
11/05/2012,-1,17,18,5,9.75,87,59,44,85,68.75,3.107,2.486,2.486,1.864,2.48575,0,7.291666667,63.67857143,4,0,Sonora,1
11/08/2012,9,7,2,-3,3.75,44,66,69,86,66.25,12.428,19.885,12.428,4.35,12.27275,0,8.5,66.57142857,4,0,Sonora,1
03/17/2013,-1,12,14,7,8,72,40,21,63,49,0,1.243,5.593,0.621,2.485666667,0,6.44047619,54.92857143,4,0,Sonora,1
03/28/2013,6,10,12,6,8.5,75,72,57,85,72.25,1.864,5.593,4.971,0.621,3.26225,0,8.089285714,53.85714286,5,0,Sonora,1
04/22/2013,4,17,19,14,13.5,79,53,19,27,44.5,1.864,2.486,5.593,8.7,4.66075,0,9.535714286,50.39285714,6,0,Sonora,1
04/29/2013,7,21,23,17,17,76,54,22,48,50,2.486,1.864,6.214,3.107,3.41775,0,11.81547619,43.92857143,4,0,Sonora,1
05/05/2013,7,13,14,11,11.25,75,58,38,71,60.5,2.486,3.728,8.078,1.243,3.88375,0,13.66071429,41.46428571,4,0,Sonora,1
05/14/2013,8,19,19,18,16,71,47,32,64,53.5,2.486,2.486,6.214,1.243,3.10725,0,13.64285714,56.17857143,4,0,Sonora,1
05/15/2013,7,19,21,15,15.5,79,37,15,39,42.5,0.621,9.321,12.428,6.214,7.146,0,13.875,52.17857143,4,0,Sonora,1
05/25/2013,8,16,17,13,13.5,59,26,25,49,39.75,2.486,5.593,9.943,6.836,6.2145,0,13.73214286,39.32142857,6,0,Sonora,1
06/01/2013,6,22,26,22,19,70,35,18,52,43.75,1.864,3.107,6.214,2.486,3.41775,0,13.67857143,51.42857143,6,0,Sonora,1
06/06/2013,12,26,28,23,22.25,78,47,19,48,48,0,2.486,8.7,1.864,4.35,0,16.69642857,45.92857143,5,0,Sonora,1
06/14/2013,3,17,21,18,14.75,65,37,23,50,43.75,3.107,2.486,5.593,0,3.728666667,0,20.01785714,41.03571429,5,0,Sonora,1
06/22/2013,6,19,23,21,17.25,70,41,24,40,43.75,1.243,5.593,8.078,3.728,4.6605,0,16.85714286,39.07142857,6,0,Sonora,1
06/29/2013,16,27,31,28,25.5,77,51,20,51,49.75,0.621,4.971,7.457,1.243,3.573,0,17.39285714,59,6,0,Sonora,1
07/04/2013,16,27,30,27,25,77,50,28,54,52.25,0.621,4.35,5.593,1.243,2.95175,0,20.71428571,51.21428571,5,0,Sonora,1
07/05/2013,15,28,29,26,24.5,74,32,12,28,36.5,0.621,11.807,9.943,1.243,5.9035,0,21.39285714,48.67857143,5,0,Sonora,1
07/08/2013,13,27,28,24,23,58,28,14,29,32.25,0,6.836,10.564,2.486,6.628666667,0,23.125,42.17857143,5,0,Sonora,1
07/10/2013,10,27,28,24,22.25,62,39,16,32,37.25,1.864,4.35,11.807,1.864,4.97125,0,23.85714286,37.28571429,4,0,Sonora,1
07/20/2013,14,29,33,30,26.5,62,36,16,43,39.25,1.243,3.728,6.836,1.864,3.41775,0,22.44642857,41.64285714,5,0,Sonora,1
07/30/2013,12,24,28,23,21.75,64,39,20,36,39.75,0,8.7,8.7,6.214,7.871333333,0,23.35714286,50.35714286,4,0,Sonora,1
08/03/2013,9,23,26,23,20.25,64,42,20,39,41.25,2.486,3.728,9.321,3.107,4.6605,0,21.96428571,40.03571429,5,0,Sonora,1
08/05/2013,10,24,27,23,21,66,35,16,42,39.75,0.621,3.107,9.943,1.864,3.88375,0,21.30357143,39.35714286,5,0,Sonora,1
08/12/2013,9,23,26,22,20,71,40,20,40,42.75,1.243,3.107,9.321,3.107,4.1945,0,19.80357143,41.82142857,5,0,Sonora,1
08/15/2013,9,26,28,23,21.5,61,33,9,31,33.5,0.621,4.971,6.836,2.486,3.7285,0,20.05357143,39.78571429,4,0,Sonora,1
